job_id,submitted_at,job_category,priority_level,region,payload_size_mb,executor_memory_mb,replica_count,retry_count,node_instance_type,node_family,node_vcpus,node_memory,node_network,node_price_hourly,node_spot_price_hourly,cpu_utilization_pct,pod_memory_available_pct,active_thread_count,broker_latency_ms,queue_wait_time_ms,disk_io_mbps,network_io_mbps,gc_pause_time_ms,execution_time_sec,job_cost_usd,target_label
JOB-106508,2026-07-19 14:15,Streaming,Low,ap-south,59.26,512,3,0,m7gd.xlarge,General purpose,4 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.2136 hourly,$0.0878 hourly,38.8,61.0,10,47.7,175.8,41.36,0.5,10.5,44.6,0.00794,Normal
JOB-100267,2026-07-04 19:14,Aggregation,Low,eu-central,71.16,512,1,0,r8idn.large,Memory optimized,2 vCPUs,16 GiB,Up to 25 Gigabit,$0.2345 hourly,$0.0636 hourly,20.3,56.6,14,17.5,4.7,49.89,34.53,55.4,75.3,0.0049,Normal
JOB-108126,2026-07-23 15:00,WebScraping,High,us-west,88.16,512,2,0,r8i-flex.16xlarge,Memory optimized,64 vCPUs,512 GiB,Up to 30 Gigabit,$4.2230 hourly,$1.4911 hourly,61.8,92.9,12,111.6,62.7,66.31,17.78,90.2,91.8,0.21537,Normal
JOB-109477,2026-06-26 14:06,Aggregation,Low,us-east,17.41,512,3,0,r7a.2xlarge,Memory optimized,8 vCPUs,64 GiB,Up to 12.5 Gigabit,$0.6086 hourly,$0.1783 hourly,36.6,74.3,8,20.2,183.3,44.36,31.93,17.1,43.8,0.02221,Normal
JOB-105246,2026-08-14 08:41,DocumentProcessing,Medium,us-east,25.52,2048,5,0,i3.large,Storage optimized,2 vCPUs,15.25 GiB,Up to 10 Gigabit,$0.1560 hourly,$0.0385 hourly,65.9,82.0,12,25.6,103.8,26.59,28.81,27.3,69.0,0.01495,Normal
JOB-103042,2026-06-21 11:46,ETL,High,eu-central,53.59,4096,2,0,m8azn.large,General purpose,2 vCPUs,8 GiB,Up to 30 Gigabit,$0.2065 hourly,$0.0489 hourly,69.7,73.5,11,38.0,71.7,31.35,11.51,4.7,382.3,0.04386,Bottleneck
JOB-106848,2026-06-25 04:13,WebScraping,Medium,us-east,76.97,2048,1,1,i8ge.large,Storage optimized,2 vCPUs,16 GiB,Up to 25 Gigabit,$0.2373 hourly,$0.0685 hourly,55.3,72.6,17,56.4,44.6,29.39,18.85,30.6,1305.2,0.08603,Bottleneck
JOB-100642,2026-07-15 05:06,ETL,Low,us-east,43.87,1920,2,0,c4.large,Compute optimized,2 vCPUs,3.75 GiB,Moderate,$0.1000 hourly,$0.0263 hourly,31.8,63.2,10,19.2,62.6,51.7,51.13,15.4,530.6,0.02948,Bottleneck
JOB-102710,2026-06-15 20:25,MLTraining,Critical,us-east,444.17,8192,5,0,r8in.large,Memory optimized,2 vCPUs,16 GiB,Up to 25 Gigabit,$0.2092 hourly,$0.0557 hourly,42.6,26.0,20,2.2,69.4,32.34,18.21,45.3,1854.1,0.53872,Normal
JOB-102623,2026-08-03 16:46,WebScraping,High,us-east,66.86,8192,2,0,r5.large,Memory optimized,2 vCPUs,16 GiB,Up to 10 Gigabit,$0.1260 hourly,$0.0474 hourly,58.4,61.9,8,36.8,14.7,29.89,16.8,8.5,1012.2,0.07085,Bottleneck
JOB-109002,2026-07-31 10:38,WebScraping,Low,eu-central,17.93,2048,2,0,m8ib.2xlarge,General purpose,8 vCPUs,32 GiB,Up to 26.66 Gigabit,$0.6683 hourly,$0.2628 hourly,79.1,34.0,6,63.1,202.7,27.96,31.66,109.5,138.7,0.0515,Bottleneck
JOB-104460,2026-08-24 20:49,DocumentProcessing,High,us-west,4.19,2048,2,0,c7gn.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 40 Gigabit,$0.2496 hourly,$0.0687 hourly,62.6,83.9,8,12.9,86.4,42.89,36.01,60.5,32.7,0.00453,Normal
JOB-107872,2026-07-03 10:12,DocumentProcessing,Medium,us-east,9.97,1024,3,0,m8gd.large,General purpose,2 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.1153 hourly,$0.0480 hourly,73.6,47.7,14,8.1,1.7,44.2,19.6,8.6,131.0,0.01259,Bottleneck
JOB-104710,2026-07-21 14:04,WebScraping,Medium,us-east,76.68,4096,3,0,i4g.large,Storage optimized,2 vCPUs,16 GiB,Up to 10 Gigabit,$0.1544 hourly,$0.0424 hourly,59.8,97.0,18,53.9,63.2,58.82,27.95,29.7,190.5,0.02451,Normal
JOB-105327,2026-08-24 22:31,ETL,High,us-west,9.51,512,3,0,c6g.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 10 Gigabit,$0.1360 hourly,$0.0651 hourly,23.0,55.9,7,96.1,55.3,52.97,12.47,61.1,30.0,0.0034,Normal
JOB-109617,2026-08-20 10:25,WebScraping,Critical,ap-south,42.03,4096,3,2,m5zn.2xlarge,General purpose,8 vCPUs,32 GiB,Up to 25 Gigabit,$0.6607 hourly,$0.2395 hourly,53.4,39.9,14,78.0,,77.45,33.23,54.1,386.7,0.21291,Bottleneck
JOB-106949,2026-08-08 10:13,DocumentProcessing,Low,eu-central,24.72,2048,2,0,r7a.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 12.5 Gigabit,$0.3043 hourly,$0.0926 hourly,22.6,65.9,11,,27.1,19.97,33.65,58.6,48.8,0.00825,Normal
JOB-104530,2026-08-29 12:19,WebScraping,Medium,eu-central,129.74,512,3,0,c6a.2xlarge,Compute optimized,8 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.3060 hourly,$0.1388 hourly,74.4,37.5,15,65.8,108.6,57.76,22.38,39.7,695.8,0.17743,Bottleneck
JOB-102061,2026-06-23 10:39,WebScraping,Medium,us-east,15.82,1024,2,1,m5dn.xlarge,General purpose,4 vCPUs,16 GiB,Up to 25 Gigabit,$0.2720 hourly,$0.1429 hourly,60.0,50.2,12,21.9,157.7,26.47,40.54,22.3,55.5,0.00839,Normal
JOB-109677,2026-06-07 09:00,Streaming,High,ap-south,16.93,8192,1,0,r5n.24xlarge,Memory optimized,96 vCPUs,768 GiB,100 Gigabit,$7.1520 hourly,$2.0247 hourly,58.9,73.9,15,45.0,86.9,57.43,,47.3,20.1,0.03993,Normal
JOB-104685,2026-06-30 07:44,Aggregation,High,ap-south,25.26,4096,2,0,m5d.2xlarge,General purpose,8 vCPUs,32 GiB,Up to 10 Gigabit,$0.4520 hourly,$0.2670 hourly,39.1,53.8,10,113.9,122.9,39.77,28.98,74.0,200.0,0.05022,Bottleneck
JOB-108838,2026-06-12 11:41,WebScraping,Low,us-east,55.23,1024,1,0,r8i-flex.large,Memory optimized,2 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.1320 hourly,$0.0456 hourly,80.6,73.8,13,,28.8,33.25,30.13,26.8,538.5,0.01975,Bottleneck
JOB-108574,2026-08-05 19:49,MLTraining,High,eu-central,101.86,8192,2,1,r8gn.large,Memory optimized,2 vCPUs,16 GiB,Up to 30 Gigabit,$0.1822 hourly,$0.0609 hourly,15.7,50.0,14,47.4,10.3,24.27,48.13,42.2,303.8,0.03075,Normal
JOB-102050,2026-06-30 20:24,Aggregation,Medium,us-east,124.11,1024,2,0,x8i.large,Memory optimized,2 vCPUs,32 GiB,Up to 12.5 Gigabit,$0.2188 hourly,$0.0579 hourly,34.9,73.3,10,89.9,31.6,15.41,24.71,7.7,127.2,0.01546,Normal
JOB-105758,2026-06-18 10:40,WebScraping,Medium,us-east,117.38,1024,2,1,r8ib.4xlarge,Memory optimized,16 vCPUs,128 GiB,Up to 33.33 Gigabit,$1.6736 hourly,$0.6203 hourly,37.0,85.9,15,51.5,96.7,6.2,9.55,15.9,76.6,0.07122,Normal
JOB-109630,2026-06-02 12:37,DocumentProcessing,Low,ap-south,128.94,2048,5,1,r5b.24xlarge,Memory optimized,96 vCPUs,768 GiB,25 Gigabit,$7.1520 hourly,$2.9385 hourly,75.0,31.9,23,44.6,170.8,51.47,25.63,37.8,50.8,0.50461,Normal
JOB-103497,2026-08-20 22:27,DocumentProcessing,Medium,us-east,26.45,512,3,1,c6gd.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 10 Gigabit,$0.1536 hourly,$0.0548 hourly,45.2,57.2,8,64.6,82.5,38.88,29.38,47.4,37.2,0.00476,Normal
JOB-102505,2026-07-27 11:44,ETL,Low,eu-central,16.23,512,1,2,c7i-flex.16xlarge,Compute optimized,64 vCPUs,128 GiB,Up to 25 Gigabit,$2.7132 hourly,$0.7025 hourly,49.8,60.9,17,40.8,91.1,13.49,35.91,22.2,26.1,0.01967,Normal
JOB-108176,2026-08-16 22:18,WebScraping,Low,us-east,9.08,8192,5,1,m8gd.2xlarge,General purpose,8 vCPUs,32 GiB,Up to 15 Gigabit,$0.4613 hourly,$0.1208 hourly,41.5,29.7,15,16.4,41.7,73.61,45.94,19.2,27.7,0.01775,Normal
JOB-108869,2026-07-22 08:18,Aggregation,Low,us-east,57.23,512,3,2,r5.4xlarge,Memory optimized,16 vCPUs,128 GiB,Up to 10 Gigabit,$1.0080 hourly,$0.3471 hourly,41.3,44.9,12,17.3,15.0,18.98,17.46,23.0,39.9,0.03352,Normal
JOB-107213,2026-06-11 10:33,Aggregation,Medium,us-east,13.19,4096,2,0,r6i.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 12.5 Gigabit,$0.2520 hourly,$0.1348 hourly,34.7,40.7,10,25.8,159.1,43.41,13.19,45.7,68.8,0.00963,Bottleneck
JOB-106729,2026-08-12 00:32,WebScraping,Low,eu-central,36.95,4096,2,0,m4.10xlarge,General purpose,40 vCPUs,160 GiB,10 Gigabit,$2.0000 hourly,$0.5846 hourly,31.1,97.0,18,46.1,40.2,46.55,39.77,13.5,56.6,0.06289,Normal
JOB-101469,2026-07-24 05:45,WebScraping,Low,ap-south,118.96,2048,2,0,c8i-flex.2xlarge,Compute optimized,8 vCPUs,16 GiB,Up to 15 Gigabit,$0.3561 hourly,$0.1447 hourly,47.3,61.5,11,70.0,28.9,34.23,26.16,6.8,173.6,0.03434,Normal
JOB-101291,2026-06-18 08:18,DocumentProcessing,Low,us-east,53.18,2048,3,0,r6idn.12xlarge,Memory optimized,48 vCPUs,384 GiB,75 Gigabit,$4.6894 hourly,$1.4601 hourly,48.6,64.5,9,38.7,64.4,62.54,31.36,35.1,31.6,0.12349,Normal
JOB-109509,2026-06-13 14:25,ETL,Low,us-east,17.92,1024,3,0,m8idb.large,General purpose,2 vCPUs,8 GiB,Up to 16.66 Gigabit,$0.1909 hourly,$0.0516 hourly,71.7,62.5,8,31.8,48.9,24.19,53.87,26.0,77.7,0.01236,Bottleneck
JOB-106268,2026-07-20 13:21,WebScraping,High,us-west,87.43,8192,2,0,m6in.24xlarge,General purpose,96 vCPUs,384 GiB,150 Gigabit,$6.6830 hourly,$1.6986 hourly,49.8,58.0,15,50.4,4.5,60.79,34.3,16.4,57.4,0.21311,Normal
JOB-103868,2026-06-03 16:35,WebScraping,High,eu-central,10.36,512,3,0,c5ad.2xlarge,Compute optimized,8 vCPUs,16 GiB,Up to 10 Gigabit,$0.3440 hourly,$0.1625 hourly,43.9,78.0,10,41.9,48.9,63.09,32.44,1.1,46.9,0.01344,Normal
JOB-107184,2026-08-15 11:45,WebScraping,High,ap-south,95.15,8192,4,1,c7gd.4xlarge,Compute optimized,16 vCPUs,32 GiB,Up to 15 Gigabit,$0.7258 hourly,$0.2219 hourly,76.8,69.3,21,40.6,160.8,35.95,30.88,19.0,623.9,0.50314,Bottleneck
JOB-106744,2026-06-27 05:53,MLTraining,Low,us-east,32.74,2048,3,0,c6a.large,Compute optimized,2 vCPUs,4 GiB,Up to 12.5 Gigabit,$0.0765 hourly,$0.0287 hourly,52.9,45.0,11,81.7,38.0,68.81,36.14,98.0,530.6,0.03383,Bottleneck
JOB-107817,2026-08-01 13:23,WebScraping,Low,us-west,67.05,1024,5,0,m5a.large,General purpose,2 vCPUs,8 GiB,Up to 10 Gigabit,$0.0860 hourly,$0.0356 hourly,46.2,49.7,16,70.2,91.0,29.62,33.68,54.0,211.3,0.02524,Normal
JOB-107163,2026-07-12 12:44,MLTraining,Low,eu-central,15.06,1024,2,0,c7g.large,Compute optimized,2 vCPUs,4 GiB,Up to 12.5 Gigabit,$0.0725 hourly,$0.0235 hourly,84.2,33.9,12,24.8,10.9,16.78,29.81,28.4,358.1,0.01442,Bottleneck
JOB-109389,2026-08-11 16:48,WebScraping,Medium,eu-central,13.45,512,1,0,m8gb.large,General purpose,2 vCPUs,8 GiB,Up to 20 Gigabit,$0.1455 hourly,$0.0620 hourly,82.8,48.5,11,40.2,24.0,40.0,41.2,32.7,149.7,0.00605,Bottleneck
JOB-106204,2026-08-24 11:12,MLTraining,Low,us-east,112.21,2048,5,0,m8azn.6xlarge,General purpose,24 vCPUs,96 GiB,50 Gigabit,$2.4775 hourly,$0.8897 hourly,60.3,53.2,9,13.7,140.4,49.12,32.09,32.6,255.2,0.87814,Normal
JOB-105907,2026-07-11 16:16,DocumentProcessing,Critical,eu-central,23.78,2048,5,1,x2iedn.xlarge,Memory optimized,4 vCPUs,128 GiB,Up to 25 Gigabit,$0.8336 hourly,$0.2308 hourly,71.1,92.7,13,72.0,13.9,34.57,28.13,19.1,81.8,0.09471,Normal
JOB-103899,2026-07-15 17:36,DocumentProcessing,Medium,us-east,22.88,1024,2,0,m8i.4xlarge,General purpose,16 vCPUs,64 GiB,Up to 15 Gigabit,$0.8467 hourly,$0.2977 hourly,56.0,59.3,14,191.6,48.4,27.08,33.76,39.0,32.1,0.0151,Normal
JOB-104036,2026-06-19 20:55,Aggregation,Low,us-west,14.07,4096,3,0,i7i.4xlarge,Storage optimized,16 vCPUs,128 GiB,Up to 25 Gigabit,$1.5101 hourly,$0.5902 hourly,69.0,56.9,13,10.6,28.0,39.72,1.65,79.6,41.9,0.05273,Normal
JOB-109552,2026-08-12 09:03,WebScraping,High,us-east,54.49,2048,3,0,c8i-flex.large,Compute optimized,2 vCPUs,4 GiB,Up to 12.5 Gigabit,$0.0890 hourly,$0.0259 hourly,56.0,52.5,19,20.9,31.1,52.65,17.61,20.2,749.5,0.05559,Bottleneck
JOB-104142,2026-08-06 09:55,ETL,High,us-east,66.86,512,3,0,z1d.3xlarge,Memory optimized,12 vCPUs,96 GiB,Up to 10 Gigabit,$1.1160 hourly,$0.2897 hourly,40.4,42.8,15,9.8,90.4,16.9,21.63,10.8,74.2,0.06901,Normal
JOB-105135,2026-08-22 11:03,WebScraping,Medium,us-west,102.41,512,3,0,c3.large,Compute optimized,2 vCPUs,3.75 GiB,Moderate,$0.1050 hourly,$0.0303 hourly,45.4,93.1,11,58.3,86.5,28.16,39.07,23.3,164.5,0.01439,Normal
JOB-108094,2026-08-27 00:42,DocumentProcessing,High,us-west,49.78,1024,4,0,c8ib.24xlarge,Compute optimized,96 vCPUs,192 GiB,100 Gigabit,$6.5318 hourly,$2.2318 hourly,46.1,59.4,15,61.8,95.4,50.39,32.43,0.2,35.3,0.25619,Normal
JOB-109415,2026-08-27 06:29,MLTraining,Medium,ap-south,34.4,512,2,0,x1e.4xlarge,Memory optimized,16 vCPUs,488 GiB,Up to 10 Gigabit,$3.3360 hourly,$0.4620 hourly,34.2,64.7,12,45.7,28.5,26.34,35.21,7.4,42.1,0.07803,Normal
JOB-103746,2026-07-18 07:14,MLTraining,Critical,us-west,202.34,512,3,0,hpc7g.16xlarge,Compute optimized,64 vCPUs,128 GiB,200 Gigabit,$1.6832 hourly,-,44.8,77.6,17,25.7,101.5,49.72,48.46,14.4,161.6,0.22667,Normal
JOB-106031,2026-06-13 11:01,DocumentProcessing,Medium,us-west,16.36,512,3,0,m4.large,General purpose,2 vCPUs,8 GiB,Moderate,$0.1000 hourly,$0.0409 hourly,78.8,56.6,12,42.0,291.2,45.12,33.27,50.3,329.9,0.02749,Bottleneck
JOB-108235,2026-06-14 13:00,DocumentProcessing,Medium,us-west,55.35,1024,4,0,m8gd.large,General purpose,2 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.1153 hourly,$0.0480 hourly,32.2,61.0,19,68.3,68.6,28.41,28.67,46.0,159.1,0.02038,Bottleneck
JOB-109765,2026-07-03 14:57,DocumentProcessing,Medium,ap-south,21.78,1024,4,0,m8ine.large,General purpose,2 vCPUs,8 GiB,3.125 Gigabit,$0.2089 hourly,$0.0510 hourly,35.0,53.3,5,85.7,108.9,53.85,,9.5,49.6,0.01151,Normal
JOB-108124,2026-07-28 10:23,ETL,Medium,eu-central,18.72,4096,5,0,m8i-flex.2xlarge,General purpose,8 vCPUs,32 GiB,Up to 15 Gigabit,$0.4022 hourly,$0.1976 hourly,39.8,56.5,15,23.6,113.1,27.86,30.25,107.6,153.2,0.08558,Bottleneck
JOB-101166,2026-08-27 16:12,WebScraping,Low,us-east,13.78,512,2,0,m5n.16xlarge,General purpose,64 vCPUs,256 GiB,75 Gigabit,$3.8080 hourly,$1.4564 hourly,67.4,29.0,17,30.5,67.9,15.81,54.89,54.2,33.2,0.07024,Normal
JOB-102244,2026-08-29 18:53,WebScraping,High,eu-central,14.96,1024,2,0,c7g.large,Compute optimized,2 vCPUs,4 GiB,Up to 12.5 Gigabit,$0.0725 hourly,$0.0235 hourly,53.4,48.7,8,49.7,144.6,14.71,36.07,80.5,271.2,0.01092,Bottleneck
JOB-101511,2026-06-05 10:01,Streaming,Medium,eu-central,8.18,1024,3,1,c8i-flex.large,Compute optimized,2 vCPUs,4 GiB,Up to 12.5 Gigabit,$0.0890 hourly,$0.0259 hourly,54.0,52.8,10,68.1,137.7,37.13,21.49,16.7,199.4,0.01479,Bottleneck
JOB-108229,2026-06-05 18:11,ETL,Low,ap-south,126.66,2048,2,1,i8g.large,Storage optimized,2 vCPUs,16 GiB,Up to 10 Gigabit,$0.1716 hourly,$0.0448 hourly,56.0,55.0,16,76.6,71.1,34.06,37.41,4.8,177.2,0.01689,Normal
JOB-104095,2026-08-09 16:40,Streaming,Low,ap-south,9.32,2048,2,0,m8gb.12xlarge,General purpose,48 vCPUs,192 GiB,100 Gigabit,$3.4920 hourly,$0.9326 hourly,64.0,53.7,14,53.3,112.5,41.47,29.56,18.7,26.5,0.05141,Normal
JOB-107000,2026-07-26 10:07,MLTraining,Medium,ap-south,269.59,2048,3,0,i7i.4xlarge,Storage optimized,16 vCPUs,128 GiB,Up to 25 Gigabit,$1.5101 hourly,$0.5902 hourly,71.7,40.3,16,89.1,211.4,62.25,39.55,81.3,1348.4,1.69685,Bottleneck
JOB-106200,2026-08-23 17:32,DocumentProcessing,Medium,us-west,14.04,512,4,1,i8g.4xlarge,Storage optimized,16 vCPUs,128 GiB,Up to 25 Gigabit,$1.3728 hourly,$0.6913 hourly,29.8,50.2,14,45.7,119.2,46.22,42.24,103.2,46.1,0.07032,Normal
JOB-106124,2026-08-05 20:56,DocumentProcessing,High,us-east,33.05,8192,3,0,m8idb.xlarge,General purpose,4 vCPUs,16 GiB,Up to 20 Gigabit,$0.3819 hourly,$0.1363 hourly,13.3,42.3,15,38.8,36.0,54.16,20.4,34.4,54.0,0.01719,Normal
JOB-103094,2026-06-25 10:40,MLTraining,Low,us-east,18.99,1024,1,2,m5zn.xlarge,General purpose,4 vCPUs,16 GiB,Up to 25 Gigabit,$0.3303 hourly,$0.1291 hourly,69.2,48.0,9,75.4,72.4,43.89,30.0,61.4,333.0,0.03055,Bottleneck
JOB-102351,2026-08-10 18:58,Streaming,Medium,us-east,4.79,512,2,3,m5d.12xlarge,General purpose,48 vCPUs,192 GiB,12 Gigabit,$2.7120 hourly,$0.7083 hourly,86.7,97.0,18,129.6,30.6,44.64,29.72,8.3,36.4,0.05484,Normal
JOB-103969,2026-06-15 12:21,WebScraping,Low,us-west,98.17,2048,2,0,c8ib.large,Compute optimized,2 vCPUs,4 GiB,Up to 16.66 Gigabit,$0.1361 hourly,$0.0395 hourly,52.1,77.6,15,74.8,124.0,15.63,15.1,13.3,566.7,0.04285,Bottleneck
JOB-107461,2026-08-27 13:32,DocumentProcessing,Medium,us-east,154.64,2048,2,0,m7a.4xlarge,General purpose,16 vCPUs,64 GiB,Up to 12.5 Gigabit,$0.9274 hourly,$0.3723 hourly,46.7,27.4,19,24.1,21.8,28.1,27.99,,116.1,0.05982,Normal
JOB-102160,2026-07-26 18:28,ETL,High,ap-south,177.25,4096,1,0,r5d.2xlarge,Memory optimized,8 vCPUs,64 GiB,Up to 10 Gigabit,$0.5760 hourly,$0.2621 hourly,44.8,45.8,13,45.8,76.3,42.44,21.58,31.6,140.3,0.02245,Normal
JOB-107961,2026-08-06 11:51,MLTraining,Low,us-east,64.42,1024,2,1,m8in.16xlarge,General purpose,64 vCPUs,256 GiB,100 Gigabit,$5.3466 hourly,$1.7265 hourly,74.7,30.0,13,25.2,408.7,31.85,6.88,78.8,792.0,2.3525,Bottleneck
JOB-101860,2026-07-29 10:53,WebScraping,Low,us-west,18.15,512,3,0,m8a.4xlarge,General purpose,16 vCPUs,64 GiB,Up to 15 Gigabit,$0.9738 hourly,$0.2845 hourly,28.2,36.7,10,65.0,56.5,38.67,51.76,24.4,44.1,0.03579,Normal
JOB-101964,2026-08-21 17:17,DocumentProcessing,Low,us-east,419.63,512,3,0,c9g.2xlarge,Compute optimized,8 vCPUs,16 GiB,Up to 17 Gigabit,$0.3478 hourly,$0.1462 hourly,90.4,62.4,17,7.2,140.2,45.39,26.64,56.8,1128.0,0.32693,Bottleneck
JOB-104981,2026-08-12 17:30,Aggregation,Medium,us-east,26.27,4096,1,0,a1.xlarge,General purpose,4 vCPUs,8 GiB,Up to 10 Gigabit,$0.1020 hourly,$0.1020 hourly,29.8,64.8,15,45.2,206.3,39.82,34.11,21.2,60.5,0.00171,Bottleneck
JOB-106668,2026-08-06 10:02,DocumentProcessing,Medium,ap-south,7.19,3840,3,0,c3.xlarge,Compute optimized,4 vCPUs,7.5 GiB,Moderate,$0.2100 hourly,$0.0758 hourly,54.0,25.4,8,100.7,112.9,31.23,31.93,72.3,56.6,0.00991,Bottleneck
JOB-105052,2026-07-10 12:29,ETL,Medium,eu-central,145.8,1024,1,1,i3en.xlarge,Storage optimized,4 vCPUs,32 GiB,Up to 25 Gigabit,$0.4520 hourly,$0.1192 hourly,55.4,49.8,8,52.6,161.1,47.4,24.46,71.9,1018.3,0.12785,Bottleneck
JOB-100158,2026-08-09 19:26,WebScraping,Low,us-east,10.81,1024,2,0,r8idb.large,Memory optimized,2 vCPUs,16 GiB,Up to 16.66 Gigabit,$0.2345 hourly,$0.0614 hourly,58.9,35.2,13,25.4,76.7,9.08,28.47,66.8,68.1,0.00887,Normal
JOB-100705,2026-06-08 09:25,Aggregation,Low,us-west,34.8,2048,3,0,r5a.large,Memory optimized,2 vCPUs,16 GiB,Up to 10 Gigabit,$0.1130 hourly,$0.0396 hourly,67.5,51.3,14,44.1,176.4,41.54,34.97,7.5,94.5,0.0089,Bottleneck
JOB-102616,2026-06-29 10:29,Aggregation,Critical,ap-south,16.49,4096,3,0,c8a.12xlarge,Compute optimized,48 vCPUs,96 GiB,22.5 Gigabit,$2.5865 hourly,$0.7993 hourly,69.0,87.9,23,47.3,25.4,3.64,32.37,21.0,28.7,0.06186,Normal
JOB-107621,2026-07-19 13:13,MLTraining,High,us-east,18.33,512,4,1,c8gd.4xlarge,Compute optimized,16 vCPUs,32 GiB,Up to 15 Gigabit,$0.7838 hourly,$0.2927 hourly,24.5,59.3,14,85.2,81.1,29.93,43.21,84.5,42.6,0.0371,Normal
JOB-102536,2026-06-12 12:41,ETL,Critical,us-west,20.52,2048,4,0,m5.4xlarge,General purpose,16 vCPUs,64 GiB,Up to 10 Gigabit,$0.7680 hourly,$0.2634 hourly,22.9,45.8,13,44.4,301.4,43.52,22.56,47.9,28.1,0.02398,Normal
JOB-101331,2026-06-27 06:00,DocumentProcessing,Low,eu-central,9.12,1024,3,0,m8i.16xlarge,General purpose,64 vCPUs,256 GiB,30 Gigabit,$3.3869 hourly,$1.0259 hourly,41.8,68.5,23,60.6,28.0,57.09,19.75,36.1,23.1,0.0652,Normal
JOB-106484,2026-06-22 04:19,ETL,Medium,ap-south,4.69,2048,4,0,r8gb.12xlarge,Memory optimized,48 vCPUs,384 GiB,100 Gigabit,$4.3723 hourly,$1.1737 hourly,59.8,17.2,7,68.5,33.1,38.13,26.8,3.7,27.0,0.13117,Normal
JOB-100444,2026-07-29 18:54,MLTraining,Medium,ap-south,151.73,1024,3,0,c8i.large,Compute optimized,2 vCPUs,4 GiB,Up to 12.5 Gigabit,$0.0937 hourly,$0.0319 hourly,37.1,79.8,9,40.7,57.5,80.21,22.97,2.9,1283.4,0.10021,Bottleneck
JOB-108990,2026-08-20 10:24,WebScraping,Medium,eu-central,13.38,8192,4,0,z1d.3xlarge,Memory optimized,12 vCPUs,96 GiB,Up to 10 Gigabit,$1.1160 hourly,$0.2897 hourly,49.5,68.8,11,69.5,135.8,29.22,44.92,30.8,31.8,0.03943,Normal
JOB-109587,2026-06-24 20:51,Aggregation,Medium,AP-SOUTH,235.17,1024,1,0,m8a.large,General purpose,2 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.1217 hourly,$0.0397 hourly,86.6,32.3,14,73.1,29.1,40.27,36.78,29.8,701.7,0.02372,Bottleneck
JOB-108243,2026-08-28 14:29,Streaming,Low,us-west,47.71,4096,3,0,c8i.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.1874 hourly,$0.0786 hourly,63.1,56.2,7,47.9,123.1,46.86,34.93,6.5,75.2,0.01174,Normal
JOB-104927,2026-06-07 08:28,MLTraining,Low,ap-south,58.8,1024,2,0,c8i.12xlarge,Compute optimized,48 vCPUs,96 GiB,22.5 Gigabit,$2.2490 hourly,$0.6966 hourly,29.0,22.3,10,55.6,130.8,19.94,36.24,24.7,61.2,0.07647,Normal
JOB-104505,2026-06-05 11:33,DocumentProcessing,High,us-east,24.64,1024,1,0,m7a.2xlarge,General purpose,8 vCPUs,32 GiB,Up to 12.5 Gigabit,$0.4637 hourly,$0.2037 hourly,44.7,76.1,8,32.3,47.0,38.59,15.12,29.9,57.4,0.00739,Normal
JOB-106756,2026-08-13 23:21,ETL,Low,us-east,33.12,4096,4,0,c7g.4xlarge,Compute optimized,16 vCPUs,32 GiB,Up to 15 Gigabit,$0.5800 hourly,$0.2027 hourly,59.8,74.4,13,36.6,80.9,31.2,,99.8,51.2,0.033,Normal
JOB-107698,2026-07-27 01:37,Streaming,High,us-east,187.72,2048,2,0,r8g.large,Memory optimized,2 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.1178 hourly,$0.0441 hourly,33.7,39.5,12,34.9,95.9,23.92,26.68,19.5,121.3,0.00794,Normal
JOB-100698,2026-07-07 15:32,Streaming,High,eu-central,3.72,4096,4,1,c8gb.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 26.66 Gigabit,$0.2370 hourly,$0.0661 hourly,40.8,67.6,13,67.8,239.0,57.75,39.22,26.9,121.2,0.03192,Bottleneck
JOB-105009,2026-06-11 08:18,ETL,High,us-west,556.45,4096,4,3,m6in.8xlarge,General purpose,32 vCPUs,128 GiB,50 Gigabit,$2.2277 hourly,$0.6824 hourly,46.6,52.7,22,41.9,104.3,28.8,10.48,12.4,184.0,0.45544,Normal
JOB-100279,2026-08-23 23:53,Aggregation,Low,us-east,56.97,1024,3,0,r8idb.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 20 Gigabit,$0.4689 hourly,$0.1681 hourly,59.1,28.7,15,25.0,48.2,44.72,19.07,18.7,80.1,0.0313,Normal
